epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.14123286306858063,0.0010000000474974513,2.2467947006225586,0.15436378121376038,2.226444721221924
1,0.15336766839027405,0.0010000000474974513,2.236400604248047,0.15436378121376038,2.2293860912323
2,0.15183806419372559,0.0010000000474974513,2.234844446182251,0.15436378121376038,2.231616973876953
3,0.15433640778064728,0.0010000000474974513,2.23081374168396,0.15436378121376038,2.226104497909546
4,0.15433640778064728,0.0010000000474974513,2.2294886112213135,0.15436378121376038,2.2266759872436523
5,0.1536225974559784,0.0010000000474974513,2.228268623352051,0.15436378121376038,2.2261171340942383
6,0.15418344736099243,0.0010000000474974513,2.227064371109009,0.15436378121376038,2.226698875427246
